time_s,ax,ay,az,gx,gy,gz,mx,my,mz
9.927774,1.363209,0.512684,9.837884,-0.122070,0.000000,-0.183105,-4.947210,-9.555941,-73.771215
9.946687,1.370014,0.476547,9.740434,-0.061035,0.061035,-0.122070,-6.115217,-7.941784,-73.082170
9.967071,1.354136,0.537527,9.792559,0.061035,0.244141,0.000000,-5.648014,-8.402972,-73.082170
9.986173,1.401769,0.526235,9.740434,-0.061035,0.305176,-0.061035,-6.348819,-7.711190,-72.852489
10.005156,1.335990,0.501391,9.767630,-0.122070,0.061035,0.000000,-7.049624,-7.019408,-73.082170
10.028785,1.349600,0.521718,9.760831,0.061035,0.061035,-0.183105,-4.246405,-7.019408,-74.460259
10.047973,1.365477,0.483323,9.792559,-0.122070,-0.061035,-0.488281,-4.713608,-8.402972,-72.622807
10.067152,1.349600,0.533010,9.778961,0.122070,0.000000,-0.061035,-4.947210,-8.172378,-72.852489
10.086366,1.345063,0.499132,9.758564,-0.122070,-0.122070,-0.183105,-4.947210,-8.172378,-71.474400
10.105331,1.345063,0.510425,9.749499,0.061035,-0.061035,-0.122070,-7.049624,-6.558221,-72.622807
10.124909,1.370014,0.496874,9.788026,0.061035,-0.183105,-0.183105,-6.115217,-6.097033,-73.082170
10.144212,1.360941,0.546561,9.744967,0.122070,0.061035,-0.122070,-4.947210,-9.555941,-71.474400
10.163232,1.363209,0.517201,9.747233,-0.061035,0.000000,-0.183105,-7.516827,-7.941784,-72.622807
10.182381,1.376819,0.512684,9.778961,0.000000,0.061035,0.000000,-5.881616,-8.633566,-71.933763
10.202165,1.390428,0.526235,9.783493,0.061035,-0.061035,-0.061035,-7.984030,-9.325347,-72.163444
10.222056,1.372282,0.505908,9.722304,-0.183105,-0.061035,-0.183105,-5.648014,-8.864160,-72.622807
10.242158,1.370014,0.517201,9.851482,0.061035,-0.183105,-0.122070,-5.881616,-10.017129,-73.311852
10.261954,1.360941,0.535269,9.769896,0.122070,0.000000,-0.183105,-6.348819,-9.555941,-73.311852
10.281638,1.354136,0.530752,9.765363,0.122070,0.122070,0.061035,-5.414413,-9.094753,-71.015037
10.300431,1.365477,0.523976,9.729103,-0.061035,0.122070,-0.122070,-3.545601,-7.711190,-72.393126
10.319877,1.342795,0.535269,9.794825,0.427246,2.868652,-0.183105,-5.414413,-7.711190,-73.771215
10.339351,1.379087,0.499132,9.808422,-0.488281,-1.037598,-0.061035,-5.648014,-9.325347,-74.000896
10.358510,1.340527,0.523976,9.715505,0.000000,0.671387,0.061035,-4.480007,-6.788814,-71.474400
10.376885,1.360941,0.499132,9.815221,-0.122070,-0.427246,-0.061035,-4.012804,-9.094753,-70.555674
10.397175,1.340527,0.528493,9.803890,0.183105,1.403809,-0.244141,-4.480007,-8.633566,-72.852489
10.417031,1.417647,0.530752,9.846949,0.671387,3.662109,-0.366211,-6.816022,-9.094753,-71.474400
10.436634,1.340527,0.499132,9.794825,1.220703,6.774902,-0.244141,-6.582420,-8.864160,-72.622807
10.456014,1.608179,0.456221,9.996523,2.075195,10.559082,-0.305176,-6.816022,-6.788814,-71.933763
10.474431,1.056997,0.607541,9.656582,1.403809,7.019043,-0.305176,-4.012804,-9.094753,-72.852489
10.494070,1.213506,0.578181,9.740434,0.000000,0.488281,-0.122070,-4.947210,-9.555941,-73.311852
10.513620,1.218042,0.528493,9.720038,-0.549316,-2.502441,0.000000,-5.180811,-9.325347,-74.000896
10.533097,1.311040,0.494615,9.772162,-0.427246,-2.136230,-0.122070,-4.480007,-9.094753,-72.852489
10.552523,1.256602,0.483323,9.749499,-0.305176,-1.770020,0.000000,-6.348819,-8.633566,-73.771215
10.571208,1.301967,0.544303,9.751766,-0.183105,-1.037598,-0.122070,-5.180811,-9.786535,-72.163444
10.591343,1.272480,0.505908,9.731369,-0.427246,-1.708984,-0.061035,-6.115217,-8.402972,-73.082170
10.610434,1.270212,0.521718,9.799357,-0.549316,-2.929688,0.061035,-7.283225,-10.017129,-74.689941
10.629970,1.331454,0.490098,9.756298,-0.732422,-2.929688,-0.183105,-5.180811,-7.941784,-72.622807
10.650116,1.324649,0.487840,9.744967,-1.037598,-5.371094,0.061035,-4.947210,-9.094753,-75.608667
10.669848,1.331454,0.528493,9.767630,-0.671387,-3.601074,-0.122070,-7.283225,-8.633566,-72.393126
10.689106,1.358673,0.521718,9.822020,-0.427246,-3.051758,-0.183105,-4.947210,-6.327627,-72.393126
10.709454,1.426720,0.510425,9.810689,-0.366211,-1.403809,-0.061035,-4.947210,-8.172378,-70.096311
10.729477,1.374550,0.523976,9.790292,0.305176,2.075195,0.000000,-6.816022,-7.250002,-73.311852
10.749154,1.374550,0.492357,9.740434,0.488281,2.441406,-0.061035,-4.480007,-9.555941,-73.311852
10.768934,1.290626,0.499132,9.688310,0.305176,1.770020,-0.244141,-5.881616,-10.017129,-72.393126
10.788794,1.345063,0.514942,9.826553,-0.122070,-1.342773,0.000000,-4.713608,-9.325347,-71.244718
10.808510,1.333722,0.553337,9.717772,0.000000,-0.122070,-0.183105,-4.713608,-7.480596,-71.244718
10.828278,1.372282,0.542044,9.769896,0.061035,0.610352,-0.183105,-5.414413,-7.711190,-74.689941
10.847877,1.379087,0.512684,9.790292,0.488281,2.563477,0.061035,-5.180811,-9.325347,-74.460259
10.866880,1.306503,0.519459,9.720038,0.244141,1.892090,-0.122070,-7.283225,-8.633566,-73.311852
10.886666,1.299699,0.553337,9.822020,0.122070,1.281738,-0.244141,-5.881616,-8.633566,-73.771215
10.906543,1.290626,0.539786,9.742701,-0.061035,-0.732422,0.000000,-4.246405,-8.864160,-74.000896
10.926420,1.345063,0.539786,9.717772,-0.366211,-1.892090,0.000000,-3.779202,-8.402972,-73.082170
10.945062,1.283821,0.478806,9.738168,-0.427246,-1.403809,0.061035,-4.012804,-9.094753,-73.311852
10.964856,1.333722,0.512684,9.772162,-0.244141,-0.915527,0.000000,-4.947210,-8.633566,-73.311852
10.984878,1.354136,0.533010,9.751766,-0.244141,-1.037598,-0.061035,-5.414413,-7.250002,-72.852489
11.003039,1.335990,0.517201,9.785760,-0.061035,-0.183105,-0.122070,-4.246405,-7.941784,-72.622807
11.023084,1.356404,0.512684,9.797091,0.122070,0.366211,-0.061035,-4.012804,-7.250002,-72.852489
11.042850,1.338259,0.496874,9.717772,-0.244141,-0.793457,-0.061035,-5.180811,-10.247723,-72.163444
11.062819,1.292894,0.521718,9.760831,-0.366211,-1.831055,0.061035,-5.414413,-8.172378,-72.393126
11.082751,1.370014,0.490098,9.822020,-0.244141,-1.403809,0.000000,-5.414413,-8.172378,-72.393126
11.102759,1.392696,0.523976,9.808422,-0.122070,-0.610352,0.000000,-4.947210,-6.327627,-73.771215
11.122630,1.354136,0.483323,9.767630,0.061035,0.488281,-0.305176,-5.648014,-8.402972,-72.163444
11.142754,1.315576,0.551078,9.731369,0.305176,0.854492,-0.122070,-6.582420,-7.941784,-74.919622
11.163016,1.376819,0.523976,9.785760,0.061035,0.976562,-0.244141,-7.049624,-7.941784,-72.622807
11.183236,1.335990,0.508166,9.817487,0.183105,1.586914,-0.183105,-5.648014,-5.635845,-72.622807
11.202701,1.322381,0.496874,9.735902,0.366211,0.915527,-0.061035,-6.582420,-8.402972,-73.082170
11.222510,1.340527,0.542044,9.792559,0.122070,1.403809,-0.061035,-4.713608,-8.402972,-73.541533
11.242440,1.351868,0.528493,9.740434,0.366211,0.854492,-0.244141,-5.648014,-8.402972,-73.082170
11.262523,1.317844,0.512684,9.822020,0.061035,0.244141,-0.122070,-4.713608,-8.864160,-74.000896
11.282074,1.326917,0.553337,9.715505,0.061035,0.183105,-0.122070,-4.012804,-7.711190,-74.689941
11.302027,1.349600,0.510425,9.754032,0.183105,0.671387,0.061035,-5.414413,-8.633566,-72.393126
11.321962,1.283821,0.546561,9.765363,-0.427246,-0.976562,-0.244141,-5.180811,-7.941784,-71.244718
11.341706,1.320113,0.523976,9.740434,-0.549316,-2.258301,-0.061035,-4.480007,-7.711190,-72.852489
11.361866,1.358673,0.503649,9.735902,-0.793457,-3.540039,-0.122070,-6.816022,-9.094753,-72.852489
11.381845,1.356404,0.490098,9.754032,-0.610352,-2.990723,-0.061035,-6.115217,-8.864160,-72.622807
11.400918,1.379087,0.501391,9.767630,-0.061035,-0.671387,-0.122070,-8.217631,-7.250002,-70.096311
11.420594,1.408574,0.494615,9.754032,-0.061035,0.488281,-0.122070,-5.414413,-8.172378,-72.393126
11.440054,1.415379,0.490098,9.756298,0.244141,1.403809,-0.183105,-7.049624,-7.480596,-72.163444
11.459896,1.340527,0.517201,9.778961,0.366211,2.441406,0.061035,-6.348819,-8.633566,-72.852489
11.479810,1.315576,0.523976,9.695109,0.244141,1.464844,-0.244141,-6.115217,-7.480596,-74.000896
11.499326,1.267943,0.523976,9.801624,-0.305176,-0.244141,-0.122070,-5.881616,-6.327627,-72.393126
11.519031,1.340527,0.505908,9.799357,-0.366211,-1.403809,0.000000,-6.115217,-8.402972,-74.919622
11.539261,1.354136,0.499132,9.776695,-0.305176,-1.159668,-0.305176,-4.947210,-10.017129,-72.393126
11.559087,1.356404,0.487840,9.735902,-0.244141,-1.281738,0.061035,-7.283225,-7.711190,-72.852489
11.578462,1.363209,0.508166,9.772162,-0.183105,-0.732422,-0.122070,-4.480007,-9.094753,-73.311852
11.598024,1.372282,0.544303,9.792559,-0.122070,-0.366211,-0.061035,-7.516827,-7.480596,-72.622807
11.617633,1.406306,0.521718,9.767630,0.244141,0.000000,-0.122070,-3.545601,-9.555941,-72.852489
11.637145,1.356404,0.521718,9.747233,0.244141,0.732422,-0.061035,-5.180811,-7.480596,-71.704081
11.657124,1.374550,0.496874,9.769896,-0.122070,0.244141,-0.244141,-5.180811,-8.402972,-73.082170
11.677469,1.365477,0.505908,9.799357,-0.183105,-0.793457,-0.183105,-3.779202,-7.480596,-74.000896
11.697400,1.338259,0.503649,9.792559,-0.183105,-0.732422,-0.061035,-5.648014,-9.325347,-72.622807
11.717617,1.313308,0.546561,9.788026,-0.183105,-0.183105,0.000000,-5.648014,-9.325347,-73.541533
11.737545,1.381355,0.505908,9.733635,-0.122070,0.000000,-0.122070,-4.246405,-8.402972,-72.163444
11.757288,1.370014,0.523976,9.792559,0.183105,0.305176,-0.061035,-6.348819,-9.094753,-71.474400
11.777246,1.345063,0.519459,9.756298,0.183105,1.403809,0.000000,-5.648014,-8.864160,-73.541533
11.797671,1.351868,0.569146,9.747233,0.061035,0.610352,-0.061035,-5.180811,-9.786535,-72.163444
11.817860,1.338259,0.539786,9.749499,-0.122070,0.061035,-0.244141,-5.414413,-8.633566,-72.393126
11.837359,1.367746,0.503649,9.776695,-0.305176,-0.488281,-0.061035,-6.115217,-7.941784,-72.163444
11.857411,1.351868,0.503649,9.772162,-0.488281,-2.197266,0.061035,-3.545601,-6.788814,-72.393126
11.877548,1.313308,0.499132,9.901340,-0.122070,0.244141,-0.183105,-6.115217,-7.480596,-72.622807
11.897600,1.351868,0.478806,9.744967,-0.061035,-0.122070,-0.183105,-6.816022,-7.711190,-73.771215
11.917374,1.342795,0.490098,9.720038,0.122070,-0.122070,-0.122070,-4.480007,-8.172378,-73.311852
11.937435,1.349600,0.501391,9.692843,0.000000,-0.122070,0.061035,-4.713608,-8.864160,-71.244718
11.957552,1.333722,0.501391,9.785760,-0.183105,0.000000,0.061035,-5.414413,-10.017129,-72.852489
11.977530,1.381355,0.505908,9.769896,0.061035,0.122070,-0.122070,-7.750428,-5.405251,-72.393126
11.997309,1.356404,0.508166,9.783493,-0.061035,-0.122070,-0.122070,-7.750428,-9.094753,-74.230578
12.016411,1.360941,0.512684,9.788026,0.061035,0.122070,-0.183105,-6.115217,-9.325347,-74.000896
