time_s,ax,ay,az,gx,gy,gz,mx,my,mz
8.687437,1.385892,0.512684,9.781227,-0.061035,-0.122070,-0.061035,-15.926482,31.259179,-67.569814
8.704388,1.351868,0.478806,9.735902,-0.061035,0.061035,-0.061035,-11.020850,31.489773,-68.258859
8.720981,1.392696,0.481064,9.747233,0.061035,0.244141,-0.183105,-15.225677,31.028585,-68.258859
8.737923,1.383623,0.492357,9.840150,-0.122070,0.000000,0.061035,-13.590466,31.720367,-67.110451
8.754450,1.397233,0.478806,9.767630,-0.061035,-0.183105,-0.122070,-14.992076,31.259179,-66.651088
8.771404,1.408574,0.508166,9.797091,-0.061035,-0.183105,0.061035,-17.561693,31.950961,-68.718222
8.788384,1.381355,0.508166,9.778961,-0.183105,0.122070,-0.061035,-14.291271,30.567397,-67.340133
8.804313,1.394964,0.474289,9.785760,-0.183105,-0.244141,0.000000,-14.291271,32.412149,-67.340133
8.820836,1.390428,0.494615,9.860547,0.000000,0.000000,-0.061035,-14.291271,30.567397,-67.799496
8.837827,1.388160,0.478806,9.792559,-0.122070,0.183105,-0.305176,-14.057670,30.336804,-66.651088
8.854901,1.408574,0.519459,9.781227,-0.183105,-0.061035,0.122070,-15.459279,30.797991,-64.813637
8.871953,1.397233,0.535269,9.819754,-0.244141,0.061035,-0.122070,-15.225677,31.489773,-67.799496
8.888810,1.392696,0.505908,9.792559,0.000000,0.000000,-0.122070,-14.992076,33.103930,-67.110451
8.905704,1.274748,0.589473,9.883209,-0.305176,0.122070,-2.258301,-14.291271,31.489773,-66.421407
8.922801,1.472084,0.453962,9.776695,-0.183105,0.061035,-0.549316,-14.057670,33.103930,-67.110451
8.939901,1.413110,0.514942,9.905872,-0.183105,-0.061035,-0.244141,-14.057670,32.642743,-66.651088
8.956553,1.417647,0.487840,9.794825,-0.122070,0.122070,-0.854492,-12.889662,31.950961,-66.880770
8.973522,1.415379,0.469772,9.828819,-0.122070,0.000000,-0.183105,-15.225677,31.950961,-68.258859
8.990578,1.354136,0.485581,9.806156,-0.061035,0.061035,-0.061035,-14.057670,32.181555,-66.191725
9.007469,1.385892,0.494615,9.785760,-0.122070,-0.061035,-0.061035,-14.992076,31.259179,-67.569814
9.024344,1.399501,0.517201,9.833351,0.000000,0.000000,-0.061035,-14.992076,33.103930,-69.866629
9.041340,1.392696,0.469772,9.819754,-0.122070,-0.183105,0.122070,-14.524873,32.181555,-68.029177
9.058391,1.390428,0.494615,9.790292,0.000000,0.000000,0.000000,-13.123263,30.336804,-66.651088
9.075439,1.422183,0.521718,9.817487,-0.061035,-0.122070,0.000000,-14.992076,31.259179,-67.110451
9.092504,1.374550,0.501391,9.790292,-0.122070,0.000000,-0.122070,-16.393685,31.720367,-68.488540
9.109410,1.426720,0.521718,9.792559,-0.061035,0.000000,-0.183105,-14.057670,30.797991,-68.029177
9.126517,1.399501,0.494615,9.794825,0.000000,0.061035,-0.061035,-13.824068,31.950961,-66.880770
9.143628,1.342795,0.533010,9.769896,-0.183105,0.305176,-0.183105,-14.524873,30.336804,-68.488540
9.160303,1.367746,0.467513,9.763097,-0.183105,-0.122070,-0.183105,-14.291271,30.567397,-68.718222
9.176442,1.365477,0.537527,9.733635,0.061035,0.061035,0.061035,-14.758474,32.873336,-67.799496
9.193048,1.367746,0.462996,9.785760,-0.061035,-0.061035,-0.061035,-14.758474,30.567397,-67.340133
9.210044,1.390428,0.503649,9.733635,-0.122070,0.000000,-0.183105,-14.758474,31.950961,-66.880770
9.226914,1.401769,0.523976,9.790292,-0.122070,0.122070,0.183105,-16.393685,31.720367,-67.110451
9.243744,1.360941,0.467513,9.783493,-0.122070,0.000000,0.000000,-13.123263,30.797991,-66.651088
9.260476,1.392696,0.523976,9.738168,0.000000,0.122070,-0.183105,-14.291271,32.412149,-66.880770
9.277008,1.385892,0.476547,9.797091,-0.061035,0.122070,0.061035,-15.459279,30.797991,-68.029177
9.294036,1.381355,0.478806,9.769896,-0.366211,0.183105,0.061035,-14.291271,30.106210,-69.177585
9.310803,1.383623,0.485581,9.754032,-0.366211,0.000000,0.061035,-13.123263,31.720367,-65.732362
9.327895,1.404037,0.501391,9.765363,-0.122070,0.122070,0.122070,-15.692880,31.489773,-66.421407
9.344589,1.356404,0.485581,9.819754,-0.061035,0.000000,-0.244141,-15.459279,31.259179,-67.569814
9.361708,1.408574,0.494615,9.767630,0.122070,-0.061035,0.061035,-12.889662,32.412149,-68.258859
9.378807,1.356404,0.483323,9.769896,0.000000,0.122070,-0.244141,-13.356865,31.028585,-67.340133
9.395592,1.313308,0.544303,9.769896,-0.183105,-0.061035,-0.549316,-15.459279,32.181555,-67.569814
9.411787,1.413110,0.431377,9.808422,-0.122070,-0.183105,-2.014160,-14.291271,31.489773,-67.340133
9.428428,1.433524,0.476547,9.735902,0.000000,-0.061035,-0.610352,-15.225677,32.873336,-67.799496
9.445028,1.365477,0.483323,9.806156,-0.061035,0.122070,-0.183105,-14.992076,30.797991,-68.947903
9.462117,1.367746,0.503649,9.785760,-0.061035,-0.122070,-0.183105,-12.188857,29.875616,-67.569814
9.479238,1.376819,0.469772,9.849215,-0.305176,0.183105,-0.122070,-13.590466,29.875616,-66.651088
9.496305,1.388160,0.472030,9.763097,-0.061035,-0.061035,-0.061035,-15.459279,31.259179,-67.569814
9.512896,1.399501,0.478806,9.792559,-0.183105,-0.122070,-0.061035,-13.356865,31.489773,-66.421407
9.529763,1.408574,0.528493,9.831085,0.061035,0.000000,-0.183105,-15.926482,31.259179,-67.110451
9.546801,1.408574,0.487840,9.774428,-0.061035,0.061035,-0.061035,-14.992076,31.720367,-68.488540
9.563818,1.379087,0.535269,9.756298,-0.183105,0.061035,-0.183105,-13.590466,30.336804,-68.029177
9.580375,1.372282,0.481064,9.778961,-0.183105,0.000000,-0.122070,-16.627286,32.412149,-66.880770
9.597315,1.438061,0.512684,9.815221,-0.244141,0.305176,-0.122070,-14.758474,30.567397,-65.962044
9.614090,1.358673,0.533010,9.769896,-0.244141,0.183105,-0.244141,-14.992076,32.181555,-68.029177
9.630696,1.397233,0.483323,9.851482,-0.122070,0.000000,-0.122070,-14.524873,32.642743,-66.651088
9.647601,1.390428,0.523976,9.785760,-0.183105,0.061035,0.000000,-15.926482,31.259179,-68.029177
9.664430,1.379087,0.514942,9.806156,-0.366211,0.000000,0.061035,-13.590466,30.797991,-68.029177
9.681053,1.374550,0.510425,9.731369,-0.061035,0.061035,-0.183105,-15.225677,29.645022,-67.340133
9.697962,1.365477,0.499132,9.828819,-0.183105,-0.061035,-0.122070,-14.992076,28.953240,-67.569814
9.714495,1.408574,0.478806,9.797091,-0.122070,0.061035,0.061035,-13.824068,30.106210,-66.421407
9.731566,1.406306,0.539786,9.842416,-0.122070,0.061035,0.000000,-14.992076,31.259179,-68.029177
9.748660,1.351868,0.539786,9.744967,-0.122070,-0.061035,-0.244141,-13.356865,30.567397,-66.880770
9.765662,1.372282,0.496874,9.801624,-0.122070,-0.061035,-0.244141,-12.656060,31.720367,-68.947903
9.782572,1.367746,0.481064,9.810689,-0.122070,-0.244141,0.000000,-14.057670,32.642743,-68.029177
9.798952,1.394964,0.535269,9.765363,-0.061035,0.000000,-0.427246,-12.188857,30.336804,-66.191725
9.815509,1.370014,0.481064,9.767630,-0.122070,0.244141,-0.061035,-16.160083,31.950961,-68.718222
9.832415,1.370014,0.503649,9.833351,-0.061035,0.000000,-0.183105,-14.291271,32.873336,-66.421407
9.848960,1.374550,0.528493,9.856014,0.000000,-0.183105,-0.183105,-13.824068,31.950961,-68.258859
9.865536,1.365477,0.490098,9.817487,0.000000,-0.183105,-0.244141,-13.824068,30.106210,-65.502681
9.881964,1.374550,0.474289,9.744967,-0.061035,-0.061035,0.000000,-14.291271,31.489773,-68.718222
9.898508,1.381355,0.465255,9.794825,-0.244141,0.061035,-0.061035,-13.590466,31.259179,-67.569814
9.915526,1.372282,0.501391,9.776695,-0.183105,0.061035,0.061035,-15.225677,31.950961,-68.718222
9.931465,1.379087,0.512684,9.817487,0.000000,-0.061035,-0.183105,-14.057670,33.103930,-68.488540
9.948507,1.370014,0.462996,9.754032,-0.061035,0.122070,-0.183105,-14.758474,30.106210,-66.421407
9.964989,1.399501,0.496874,9.788026,-0.183105,0.000000,0.000000,-15.926482,31.720367,-68.029177
9.981585,1.354136,0.487840,9.760831,-0.122070,-0.244141,-0.183105,-14.291271,30.106210,-67.799496
9.997969,1.408574,0.510425,9.842416,-0.061035,-0.122070,-0.183105,-14.992076,32.642743,-68.029177
10.013702,1.404037,0.505908,9.772162,0.061035,-0.122070,-0.122070,-14.291271,29.645022,-69.636948
10.034200,1.381355,0.508166,9.799357,-0.183105,0.183105,-0.183105,-14.992076,29.414428,-65.732362
10.050807,1.354136,0.485581,9.819754,-0.122070,0.183105,-0.061035,-15.225677,30.106210,-66.421407
10.067600,1.388160,0.496874,9.767630,0.061035,0.061035,-0.122070,-15.459279,30.797991,-68.488540
10.083736,1.376819,0.528493,9.765363,-0.183105,-0.183105,-0.061035,-15.225677,30.567397,-67.340133
10.100364,1.360941,0.519459,9.826553,-0.183105,-0.061035,-0.122070,-15.225677,30.567397,-69.177585
10.116941,1.363209,0.512684,9.819754,-0.122070,0.000000,0.061035,-14.291271,29.645022,-67.799496
10.133026,1.388160,0.481064,9.797091,0.000000,0.122070,0.061035,-15.225677,30.567397,-67.799496
10.149608,1.374550,0.519459,9.758564,-0.061035,-0.061035,-0.183105,-13.356865,30.106210,-67.799496
10.165976,1.383623,0.508166,9.785760,-0.183105,-0.061035,-0.122070,-13.356865,32.412149,-65.962044
10.182474,1.394964,0.503649,9.792559,0.000000,-0.122070,0.061035,-15.225677,31.028585,-65.502681
10.199463,1.399501,0.533010,9.812955,-0.122070,0.183105,0.183105,-13.590466,30.336804,-67.569814
10.216416,1.370014,0.490098,9.783493,-0.122070,0.000000,-0.183105,-13.356865,30.567397,-68.258859
10.232960,1.390428,0.523976,9.810689,0.000000,-0.183105,-0.122070,-14.992076,29.414428,-66.191725
10.249894,1.401769,0.458479,9.783493,-0.061035,-0.061035,-0.183105,-15.459279,30.797991,-67.569814
10.266437,1.417647,0.503649,9.833351,0.061035,0.000000,-0.427246,-15.225677,32.412149,-67.799496
10.283374,1.392696,0.485581,9.785760,0.061035,0.061035,-0.061035,-13.356865,31.950961,-67.340133
10.300370,1.417647,0.481064,9.785760,-0.366211,0.000000,0.000000,-13.356865,30.567397,-67.799496
10.316935,1.390428,0.526235,9.778961,-0.061035,0.183105,-0.183105,-15.225677,31.950961,-67.340133
10.333884,1.376819,0.501391,9.801624,-0.061035,-0.122070,0.000000,-14.524873,30.797991,-67.569814
10.350415,1.406306,0.492357,9.783493,0.000000,-0.122070,-0.122070,-13.123263,30.797991,-67.110451
10.367421,1.399501,0.503649,9.751766,0.061035,-0.061035,-0.061035,-16.393685,30.797991,-67.569814
10.384371,1.370014,0.469772,9.792559,-0.122070,0.000000,-0.122070,-15.225677,30.567397,-68.258859
10.400945,1.379087,0.485581,9.744967,-0.122070,0.000000,-0.122070,-14.057670,30.797991,-66.651088
10.417018,1.882635,0.189715,9.697375,0.122070,-0.366211,3.295898,-14.524873,32.642743,-67.569814
10.433554,1.227115,0.582698,9.828819,0.366211,-0.244141,5.859375,-14.057670,31.720367,-66.191725
10.449591,1.453939,0.503649,9.772162,0.244141,0.244141,4.699707,-13.824068,31.028585,-65.962044
10.466624,1.376819,0.447187,9.792559,0.427246,-0.183105,6.286621,-14.524873,30.336804,-66.651088
10.483535,1.345063,0.517201,9.724570,0.244141,0.183105,4.333496,-14.758474,31.950961,-65.962044
10.500350,1.365477,0.438152,9.778961,0.244141,-0.061035,3.112793,-15.225677,31.028585,-68.258859
10.516871,1.512913,0.336519,9.808422,0.305176,-0.366211,6.774902,-12.422459,30.567397,-66.421407
10.533751,1.335990,0.472030,9.862813,0.671387,0.000000,8.483887,-14.291271,30.567397,-67.340133
10.550714,1.644470,0.280056,9.776695,0.915527,0.244141,12.817383,-15.459279,31.259179,-67.110451
10.567511,1.184019,0.657229,9.880943,1.098633,0.488281,11.291504,-14.291271,31.028585,-67.799496
10.584610,1.415379,0.508166,9.803890,0.854492,0.183105,10.559082,-12.889662,31.489773,-67.799496
10.601681,1.295162,0.492357,9.692843,0.793457,-0.671387,10.498047,-12.656060,31.259179,-66.651088
10.618687,1.417647,0.462996,9.769896,0.732422,0.183105,9.094238,-14.291271,32.412149,-69.177585
10.635563,1.399501,0.469772,9.756298,0.976562,0.122070,13.122559,-14.057670,31.720367,-67.110451
10.652474,1.456207,0.551078,9.905872,1.159668,-0.366211,14.099121,-13.824068,31.028585,-66.880770
10.669498,1.295162,0.641419,9.890008,1.037598,0.366211,10.925293,-12.889662,33.334524,-67.799496
10.686568,1.757882,0.320710,9.862813,1.342773,0.488281,13.732910,-12.889662,33.334524,-65.962044
10.703540,1.172677,0.564629,9.837884,1.342773,1.037598,13.488770,-14.524873,34.026306,-68.488540
10.720198,1.515181,0.275539,9.563665,1.098633,-0.854492,16.235352,-11.254451,30.336804,-67.110451
10.737112,1.367746,0.569146,9.778961,1.220703,0.000000,13.671875,-12.422459,32.412149,-66.880770
10.754034,1.333722,0.481064,9.731369,1.159668,0.488281,12.695312,-14.057670,32.181555,-69.407266
10.770659,1.465280,0.397499,9.955730,1.159668,-0.671387,14.953613,-12.656060,34.026306,-70.785355
10.787643,1.297430,0.639161,9.819754,0.915527,0.488281,9.765625,-11.254451,31.259179,-67.110451
10.804301,1.472084,0.517201,9.846949,0.671387,0.549316,7.873535,-11.955256,31.489773,-67.799496
10.820439,1.422183,0.517201,9.833351,0.732422,0.671387,9.826660,-10.787248,32.642743,-67.569814
10.837016,1.639934,0.420084,9.808422,1.098633,-0.427246,13.183594,-12.889662,31.950961,-70.555674
10.854091,1.406306,0.517201,9.790292,1.159668,0.366211,15.197754,-11.721654,31.720367,-68.947903
10.871194,1.322381,0.539786,9.661115,0.976562,-0.732422,16.235352,-12.656060,33.103930,-69.407266
10.888313,1.404037,0.555595,9.840150,1.037598,0.244141,13.244629,-11.254451,30.797991,-67.110451
10.905350,1.415379,0.492357,9.658849,1.037598,-0.366211,12.145996,-9.852842,32.642743,-67.569814
10.922455,1.347332,0.453962,9.756298,1.037598,0.000000,10.925293,-11.020850,33.334524,-65.502681
10.939417,1.535595,0.492357,9.867345,1.098633,0.366211,11.413574,-11.254451,32.642743,-68.029177
10.956442,1.540131,0.564629,9.797091,1.220703,0.427246,12.634277,-11.254451,33.103930,-68.029177
10.973006,1.354136,0.474289,9.658849,1.281738,0.610352,14.587402,-11.020850,31.489773,-66.880770
10.989997,1.540131,0.444928,9.717772,1.525879,0.610352,14.892578,-11.020850,32.873336,-68.258859
11.006921,1.168141,0.501391,9.815221,0.976562,-0.061035,12.573242,-11.721654,31.720367,-69.407266
11.023987,1.258870,0.598507,9.844683,0.671387,-0.366211,9.338379,-11.955256,31.950961,-69.177585
11.040964,1.517449,0.347812,9.806156,0.915527,0.122070,10.314941,-11.721654,34.948682,-68.947903
11.057989,1.519717,0.510425,9.901340,1.159668,0.366211,14.648438,-10.320045,34.026306,-68.947903
11.074687,1.428988,0.383948,9.733635,1.708984,-0.183105,18.676758,-12.889662,31.028585,-67.799496
11.091777,1.297430,0.402016,9.760831,1.464844,0.061035,18.981934,-11.488053,32.412149,-69.177585
11.108470,1.458475,0.501391,9.824286,2.136230,0.122070,22.338867,-11.254451,33.103930,-68.947903
11.125012,1.383623,0.494615,9.749499,1.342773,0.061035,17.333984,-11.254451,32.181555,-68.488540
11.142075,1.428988,0.487840,9.831085,1.525879,-0.061035,18.371582,-10.787248,32.642743,-68.947903
11.159186,1.503840,0.334261,9.878677,1.464844,0.244141,19.104004,-9.852842,32.642743,-68.488540
11.176301,1.444866,0.413309,9.579529,2.075195,0.366211,22.338867,-8.918436,34.487494,-68.488540
11.193325,1.440329,0.544303,9.948931,1.647949,-1.525879,24.414062,-9.619240,33.795712,-69.636948
11.210442,1.270212,0.465255,9.735902,1.892090,0.732422,22.033691,-8.918436,33.565118,-69.866629
11.227411,1.438061,0.395241,9.778961,1.708984,0.305176,21.850586,-9.852842,32.181555,-69.866629
11.244543,1.544668,0.582698,10.007854,1.831055,0.610352,22.644043,-7.283225,34.256900,-65.502681
11.261599,1.304235,0.560112,9.887742,1.708984,0.122070,21.362305,-9.152037,33.795712,-69.177585
11.278709,1.227115,0.727243,10.143831,1.586914,-0.305176,19.348145,-10.787248,33.103930,-69.866629
11.295599,0.880075,0.727243,9.876411,1.159668,-0.854492,17.028809,-10.086443,33.795712,-69.636948
11.311762,1.506108,0.460738,9.763097,1.342773,0.793457,15.319824,-9.152037,31.028585,-68.718222
11.328335,1.442597,0.431377,9.695109,1.586914,0.549316,17.089844,-7.750428,32.873336,-69.636948
11.345410,1.410842,0.519459,9.810689,1.525879,-0.610352,18.920898,-11.020850,34.256900,-69.177585
11.362663,1.354136,0.501391,9.765363,1.586914,1.159668,17.456055,-8.451233,33.103930,-68.488540
11.379818,1.687567,0.422343,10.032783,1.770020,-2.197266,20.446777,-7.984030,34.487494,-70.325992
11.396476,1.329186,0.415567,9.767630,1.525879,0.610352,17.456055,-7.283225,34.718088,-69.636948
11.413060,1.360941,0.614317,10.071310,1.586914,-0.305176,18.493652,-8.217631,33.334524,-70.555674
11.429931,1.301967,0.526235,9.856014,1.464844,0.732422,18.005371,-6.348819,35.179275,-70.555674
11.446502,1.614983,0.447187,9.933067,1.892090,-0.854492,21.362305,-5.648014,34.487494,-68.029177
11.462963,1.320113,0.551078,9.910405,1.708984,-0.915527,20.019531,-8.918436,33.565118,-69.407266
11.479501,1.236188,0.517201,9.880943,1.281738,0.000000,17.211914,-4.713608,33.103930,-67.110451
11.496435,1.279284,0.487840,9.856014,1.342773,0.366211,15.502930,-7.283225,34.256900,-70.555674
11.512952,1.404037,0.390724,9.683777,1.220703,0.610352,14.282227,-6.816022,35.640463,-69.177585
11.529553,1.163604,0.600766,9.701908,1.159668,-0.732422,16.418457,-7.283225,32.873336,-69.636948
11.545949,1.342795,0.738535,10.116635,1.220703,-0.427246,15.930176,-6.582420,34.487494,-68.029177
11.562500,1.449402,0.413309,9.797091,1.037598,-0.305176,14.038086,-7.516827,33.565118,-67.569814
11.579442,1.614983,0.462996,9.799357,1.342773,-0.244141,16.357422,-7.516827,33.565118,-69.407266
11.596420,1.472084,0.431377,9.778961,1.403809,0.427246,16.723633,-7.516827,32.642743,-69.866629
11.612957,1.193092,0.603024,9.837884,0.915527,0.549316,13.793945,-7.516827,34.026306,-70.325992
11.629509,1.372282,0.462996,9.824286,0.976562,-0.183105,12.939453,-7.984030,33.103930,-70.785355
11.645965,1.335990,0.490098,9.742701,0.976562,0.427246,12.451172,-7.049624,34.026306,-69.407266
11.662523,1.392696,0.422343,9.781227,0.793457,-0.244141,12.145996,-6.115217,35.409869,-69.866629
11.679462,1.451670,0.447187,9.742701,1.037598,-0.061035,13.427734,-4.246405,34.948682,-69.866629
11.696432,1.120508,0.596249,9.812955,1.342773,0.793457,14.709473,-6.582420,33.103930,-70.325992
11.712953,1.331454,0.399758,9.751766,1.098633,-0.061035,13.488770,-4.246405,32.642743,-69.407266
11.729557,1.156800,0.578181,9.763097,0.793457,0.122070,12.329102,-5.180811,31.720367,-71.244718
11.745958,1.202164,0.686589,9.846949,0.610352,0.061035,8.850098,-6.115217,34.487494,-69.407266
11.762513,1.410842,0.424601,9.765363,0.610352,-0.122070,7.080078,-6.115217,33.103930,-71.244718
11.779478,1.612715,0.503649,9.880943,0.793457,-0.671387,11.779785,-5.180811,34.487494,-68.488540
11.796436,1.238456,0.573664,9.849215,0.793457,0.671387,9.826660,-5.180811,33.565118,-69.407266
11.813025,1.635397,0.379431,9.817487,1.037598,1.403809,16.296387,-4.713608,34.026306,-69.866629
11.829600,1.172677,0.684331,9.808422,1.403809,0.305176,16.113281,-6.816022,33.795712,-70.555674
11.845989,1.072875,0.645936,9.826553,0.854492,0.366211,9.643555,-5.414413,34.718088,-70.096311
11.862530,1.231652,0.535269,9.894541,0.427246,-0.305176,5.004883,-5.414413,33.334524,-70.096311
11.879478,1.304235,0.544303,9.767630,0.244141,-0.244141,3.234863,-6.348819,34.256900,-70.096311
11.896433,1.390428,0.456221,9.767630,0.122070,-0.061035,3.234863,-3.311999,32.181555,-71.704081
11.912950,1.401769,0.467513,9.797091,0.488281,0.122070,4.882812,-4.246405,35.871057,-71.244718
11.929506,1.349600,0.462996,9.794825,0.488281,-0.549316,7.080078,-6.115217,34.487494,-70.785355
11.945962,1.474353,0.379431,9.740434,0.549316,0.122070,9.704590,-4.480007,32.873336,-70.096311
11.962507,1.408574,0.388465,9.679245,0.854492,-0.122070,12.878418,-5.180811,34.487494,-72.622807
11.979503,1.521986,0.293607,9.665647,1.342773,-0.549316,15.869141,-3.779202,34.026306,-70.785355
11.996433,1.358673,0.426860,9.819754,1.403809,0.488281,17.883301,-1.676788,34.256900,-70.555674
12.012995,1.047925,0.553337,9.880943,1.281738,-0.488281,15.747070,-3.779202,33.103930,-70.785355
12.029569,1.174946,0.575922,9.837884,1.525879,-0.244141,16.113281,-4.480007,34.256900,-70.555674
12.045951,1.521986,0.505908,9.833351,1.098633,0.549316,15.380859,-5.180811,35.409869,-70.325992
12.062486,1.646739,0.447187,9.781227,1.708984,0.305176,20.019531,-4.246405,34.487494,-69.866629
12.079578,1.208969,0.580439,9.894541,1.708984,0.366211,20.751953,-5.414413,32.412149,-71.474400
12.095731,1.351868,0.605283,9.853748,1.831055,0.976562,20.263672,-2.844796,34.948682,-69.866629
12.111766,1.261139,0.426860,9.783493,1.892090,0.488281,20.324707,-2.844796,34.948682,-68.488540
12.128319,1.308772,0.431377,9.853748,1.525879,0.244141,18.981934,-6.115217,33.565118,-71.704081
12.145392,1.140922,0.555595,9.758564,1.098633,0.488281,16.052246,-5.881616,35.179275,-71.015037
12.162477,1.481157,0.399758,9.890008,1.586914,0.061035,19.836426,-3.311999,33.565118,-72.622807
12.179552,1.510644,0.589473,9.989724,1.708984,0.305176,20.324707,-3.311999,34.487494,-71.244718
12.196579,1.174946,0.589473,9.665647,1.708984,0.854492,22.399902,-5.881616,33.334524,-71.474400
12.213033,1.692103,0.327485,9.690576,2.075195,-0.305176,22.277832,-3.078397,34.256900,-69.636948
12.229971,1.043388,0.634643,9.751766,1.342773,-0.610352,18.615723,-1.209585,33.334524,-70.096311
12.247030,0.948122,0.713692,9.833351,1.037598,-0.366211,11.535645,-2.611194,36.562839,-70.096311
12.264117,1.472084,0.499132,9.817487,1.037598,-0.183105,9.826660,-1.910390,33.565118,-74.000896
12.281105,1.644470,0.304900,9.887742,1.525879,-0.366211,17.028809,-3.078397,34.256900,-70.096311
12.297960,1.540131,0.341036,9.690576,1.342773,0.122070,18.920898,-1.910390,33.103930,-70.325992
12.314511,1.553741,0.343295,9.842416,2.136230,1.159668,23.681641,-2.143991,32.412149,-71.933763
12.331519,1.388160,0.359104,9.939866,2.258301,0.549316,27.587891,-2.611194,34.718088,-71.015037
12.348842,0.861929,0.774672,9.867345,2.014160,0.244141,25.756836,-0.975984,34.948682,-72.163444
12.365835,1.186287,0.605283,9.751766,1.525879,0.061035,22.766113,-0.742382,34.718088,-70.096311
12.382824,1.608179,0.293607,9.620322,1.892090,0.061035,22.766113,-2.844796,34.026306,-69.407266
12.399909,1.426720,0.460738,9.742701,2.380371,0.732422,26.367188,-2.844796,32.181555,-71.704081
12.416608,1.320113,0.347812,9.760831,2.014160,-0.488281,24.291992,-2.611194,34.256900,-70.096311
12.433700,1.168141,0.433635,9.792559,2.319336,-0.366211,24.719238,-1.443187,32.642743,-72.163444
12.450774,1.399501,0.481064,9.973860,1.953125,0.427246,23.010254,2.060836,31.950961,-70.555674
12.467588,1.258870,0.485581,9.670180,1.342773,-1.098633,20.629883,-0.041578,34.487494,-72.622807
12.483770,1.315576,0.298124,9.595393,1.525879,-0.854492,21.484375,0.659227,32.412149,-71.933763
12.500647,1.415379,0.505908,9.851482,1.892090,0.366211,22.155762,1.360032,35.871057,-71.704081
12.517733,0.952659,0.779189,9.967061,1.770020,0.549316,21.972656,0.892829,33.565118,-72.622807
12.534787,1.086484,0.546561,9.788026,1.464844,0.000000,18.615723,0.425626,34.487494,-71.704081
12.551766,1.363209,0.374914,9.656582,1.403809,-0.366211,18.432617,2.528039,32.412149,-73.771215
12.568465,1.229383,0.533010,9.722304,1.159668,-0.488281,16.784668,-0.742382,34.718088,-71.933763
12.585001,1.059266,0.621092,9.724570,1.281738,-0.854492,14.770508,2.294438,34.948682,-71.704081
12.602047,1.524254,0.413309,9.826553,1.342773,-0.915527,15.197754,0.892829,34.948682,-72.163444
12.618803,1.610447,0.332002,9.828819,1.892090,-0.366211,20.446777,4.163250,34.487494,-71.244718
12.635838,1.233920,0.566888,9.776695,1.831055,0.427246,22.094727,0.425626,32.181555,-73.082170
12.652400,1.506108,0.530752,9.908138,1.647949,-0.732422,22.827148,2.060836,34.256900,-72.852489
12.668895,1.410842,0.575922,9.924002,2.014160,-0.427246,23.925781,2.060836,33.334524,-69.636948
12.685883,1.263407,0.442669,9.844683,2.258301,0.366211,23.620605,2.294438,32.642743,-71.704081
12.702928,1.485694,0.282315,9.715505,2.075195,-0.183105,24.291992,3.462445,33.334524,-71.933763
12.719822,1.503840,0.548820,9.887742,2.380371,-0.549316,27.343750,3.462445,34.256900,-72.393126
12.736428,1.147727,0.404275,9.785760,2.197266,-0.305176,27.282715,4.864055,33.795712,-70.555674
12.753539,1.081948,0.564629,9.638452,2.075195,0.854492,23.498535,3.462445,31.028585,-72.852489
12.770665,1.050193,0.535269,9.692843,1.525879,0.671387,22.155762,5.331258,34.256900,-71.015037
12.787913,1.113703,0.523976,9.935334,1.708984,0.000000,19.042969,5.564859,34.026306,-71.244718
12.804680,1.376819,0.485581,9.944399,1.464844,0.427246,19.653320,4.163250,34.026306,-72.622807
12.821650,1.605910,0.481064,9.865079,1.647949,-0.610352,20.935059,3.929649,32.412149,-71.474400
12.838691,1.417647,0.442669,9.874144,1.892090,0.366211,21.728516,4.396852,35.179275,-74.689941
12.855839,1.410842,0.722726,9.980659,1.831055,-0.610352,22.338867,4.396852,33.334524,-71.933763
12.872523,1.168141,0.402016,9.858280,1.647949,0.061035,19.409180,6.032062,31.720367,-70.785355
12.889057,1.213506,0.571405,9.885476,1.586914,-0.122070,19.042969,3.228844,33.565118,-71.244718
12.905961,1.440329,0.406533,9.844683,1.525879,-0.427246,18.493652,5.564859,34.026306,-71.704081
12.923065,1.245261,0.578181,9.937600,1.708984,0.610352,19.165039,5.331258,31.950961,-73.311852
12.940173,1.571887,0.210042,9.531937,1.647949,-0.122070,20.812988,5.564859,33.565118,-71.704081
12.957170,1.365477,0.429118,9.636186,1.770020,-0.183105,22.155762,5.097656,33.565118,-72.163444
12.974028,1.149995,0.616575,9.894541,1.586914,-0.427246,18.554688,7.200070,33.795712,-71.933763
12.990639,1.467548,0.397499,9.756298,1.037598,-0.549316,15.930176,5.564859,32.181555,-70.325992
13.007506,1.433524,0.557854,9.892274,1.708984,-0.122070,19.592285,4.396852,31.950961,-73.771215
13.024505,1.274748,0.654970,9.860547,1.525879,-0.488281,18.615723,4.630453,33.103930,-72.622807
13.040989,1.313308,0.483323,9.817487,1.342773,0.061035,16.967773,6.732867,34.256900,-73.311852
13.058075,1.374550,0.539786,9.860547,1.647949,0.427246,16.967773,6.265664,31.950961,-72.852489
13.075005,1.397233,0.481064,9.720038,1.525879,-0.549316,17.333984,4.630453,34.487494,-71.704081
13.091621,1.458475,0.395241,9.792559,1.953125,0.000000,20.812988,6.265664,31.028585,-72.393126
13.108261,0.905026,0.381690,9.468482,2.075195,-0.244141,24.475098,6.499265,32.181555,-71.704081
